,As75,Cd111,Co59,Cu65,DTF spain 2009 (1st experiment),DTF spain 2009 (2nd experiment),DTF sweden 2009 (1st experiment),DTF sweden 2009 (2nd experiment),DTFmainEffect2009,FT16,K39,Mg25,Mn55,Mo98,Na23,Ni60,P31,Rb85,S34,Se82,Zn66
ath_circ_045380,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_034405,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_040103,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_030468,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_002972,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_021894,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_013815,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_039556,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_028796,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_006154,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_034770,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_004198,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_035130,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_042515,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_004771,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_028205,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_020361,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_013802,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_042107,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ath_circ_023138,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_018098,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_036739,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_021378,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_019773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_009426,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_031191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ath_circ_007816,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_037805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_033006,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_020747,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_003258,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_018377,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_036423,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_038538,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_021826,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_002091,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_018982,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_014534,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_033854,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_031249,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_038681,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_041103,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_029665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_010378,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_013786,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_022673,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_014334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_014975,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_044360,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_045746,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_032327,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_023628,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_042464,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_001488,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_021575,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_043748,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_037502,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_002053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ath_circ_022167,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_019657,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_008122,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_037478,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_039397,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_038544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_028224,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_030220,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_000068,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_010494,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ath_circ_039977,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_027328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_013473,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_035803,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_006034,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_004145,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_029515,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_043203,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_023126,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_022427,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ath_circ_045815,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_008615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_032839,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_026027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ath_circ_003164,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_036914,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_028159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_036492,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_031544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_000364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_029530,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_003259,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_030339,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_023755,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_030346,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_044559,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_010878,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_035796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_027619,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_007459,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ath_circ_003082,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_009125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_000237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_009081,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_044573,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_002094,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_023948,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_038835,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_028126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_004462,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_042065,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_042709,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_026436,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_008063,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_010793,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_017222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ath_circ_013021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_045400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_039887,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_006227,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_043297,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
ath_circ_045475,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ath_circ_005456,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_003361,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_043840,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_027402,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_000375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_045955,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_010670,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_014001,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_037775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_043132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_036720,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_032740,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_038446,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_022550,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_012716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_007648,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_034353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_002563,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_003673,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_022090,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_035855,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_034219,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_012753,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_036926,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_043196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_003969,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_021985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_015403,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_001171,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_004090,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_002365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_023589,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_017395,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_004184,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_009471,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_015526,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_029201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_044479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_008444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_016520,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_031054,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_008964,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_044426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_030692,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_029652,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_022310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_027608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_002669,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_037612,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_034595,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_045538,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_006665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_013734,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ath_circ_034934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_014325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_017320,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_019782,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_028515,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_045730,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_042142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_003735,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_006532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_034968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_027181,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_008688,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_037594,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ath_circ_031695,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_040994,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_001849,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_042516,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_025991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_042668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_003235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_002258,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_037654,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_042156,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_020245,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ath_circ_004092,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_038917,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_041814,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ath_circ_034451,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_005670,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_004139,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_045078,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_026271,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ath_circ_017147,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_018738,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_045329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_037184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_001697,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_035904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_031752,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_033537,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_028608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_031543,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ath_circ_046025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
ath_circ_046157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ath_circ_028092,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
ath_circ_004423,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_036656,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_044237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
ath_circ_013331,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_038248,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_005694,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_044246,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_022424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_044199,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_008734,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ath_circ_044290,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_033187,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_030158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_045521,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_014617,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_029431,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_010740,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ath_circ_015066,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_014076,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_001655,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_009256,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ath_circ_014075,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_039463,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_009054,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
ath_circ_020197,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_032141,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_003385,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_003683,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_002903,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_008779,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ath_circ_044245,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_033789,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ath_circ_045977,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_028309,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ath_circ_013683,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_043483,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ath_circ_043877,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_044716,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_045539,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_035244,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_032560,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ath_circ_026921,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_038378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_009070,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_038443,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_027061,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_037122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_026535,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_002750,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_025925,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ath_circ_042986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_033749,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ath_circ_000425,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
